scenario,variant,time,epsF,epsM,epsCoP,epsGap,pos_error,vel_error,ang_vel_error,linear_impulse_error,angular_impulse_error,energy_dense,energy_reduced,energy_drift_diff,temporal_hausdorff,temporal_mean_drift,support_churn,patch_count,subpatch_count,dense_contacts,reduced_contacts,max_subpatch_plane_error,max_subpatch_second_moment_error,max_subpatch_cone_error,max_subpatch_gap_error,max_subpatch_force_residual,max_subpatch_moment_residual,max_subpatch_reference_wrench_error,max_subpatch_reference_cop_error,max_dense_micro_force_residual,max_dense_micro_moment_residual
tilted_plate_slide,full,0.0495,0,0,0,0,0.00424038,0.0811586,2.95994,0.000689345,2.76862e-05,0.17282,0.217088,0.0442673,0.000579585,0.000636751,0,1,4,70,34,0.00207508,0.815903,0.230753,0,0.780957,0.0746252,0.410993,0.00210214,0.232168,0.0654599
tilted_plate_slide,full,0.05,0,0,0,0,0.00428005,0.0793514,3.11476,0.00163628,6.48658e-05,0.172726,0.217035,0.0443087,0.000573014,0.000646325,0,1,4,70,34,0.00208732,0.807914,0.217518,0,0.758826,0.0700624,0.431459,0.00206604,0.23201,0.0690154
tilted_plate_slide,full,0.0505,0,0,0,0,0.00432012,0.0801417,3.09862,0.000713283,2.84861e-05,0.172711,0.216983,0.0442717,0.000331416,0.000603284,0,1,4,70,34,0.00209972,0.337167,0.210913,0,0.771876,0.0710884,0.425137,0.00204129,0.232005,0.0667236
tilted_plate_slide,full,0.051,0,0,0,0,0.00435927,0.0783165,3.26269,0.0016532,6.5538e-05,0.172619,0.216931,0.0443118,0.000570568,0.000611274,0,1,4,70,36,0.00211227,0.47059,0.207625,0,0.758018,0.0899999,0.423964,0.00205882,0.232,0.0748637
tilted_plate_slide,full,0.0515,0,0,0,0,0.00439883,0.0791317,3.25524,0.000735806,2.92395e-05,0.172604,0.216879,0.0442746,0.00250523,0.000745932,0,1,4,70,34,0.00197655,0.469073,0.269707,0,0.786883,0.0861563,0.421172,0.00202723,0.231994,0.085824
tilted_plate_slide,full,0.052,0,0,0,0,0.00443748,0.0772904,3.42691,0.00166847,6.6151e-05,0.172514,0.216828,0.0443133,0.000591853,0.000633748,0,1,4,70,38,0.00198348,0.468357,0.24335,0,0.732057,0.091089,0.42002,0.00205262,0.231989,0.0835891
tilted_plate_slide,full,0.0525,0,0,0,0,0.00447654,0.078129,3.4276,0.000756796,2.99414e-05,0.1725,0.216776,0.0442762,0.00056924,0.00063023,0,1,4,70,38,0.00199016,0.887781,0.230121,0,0.475243,0.0622739,0.303247,0.0016373,0.231983,0.0811512
tilted_plate_slide,full,0.053,0,0,0,0,0.00451467,0.0762736,3.60541,0.00168198,6.67014e-05,0.172412,0.216726,0.0443134,0.000842554,0.000646095,0,1,4,70,40,0.00216408,0.337606,0.331367,0,0.482864,1.02743,0.430779,0.00207044,0.231978,0.0777138
tilted_plate_slide,full,0.0535,0,0,0,0,0.00455324,0.0771337,3.61367,0.000776153,3.05879e-05,0.172399,0.216675,0.0442764,0.000458328,0.000606605,0,1,4,70,41,0.00217743,0.338142,0.306289,0,0.44839,1.26261,0.435089,0.00201126,0.231972,0.074525
tilted_plate_slide,full,0.054,0,0,0,0,0.00459087,0.0752663,3.79637,0.00169367,6.71864e-05,0.172313,0.216625,0.044312,0.00172939,0.000907876,0,1,4,70,43,0.00219094,0.437485,0.254429,0,0.422412,0.913146,0.288157,0.0016213,0.231965,0.0715575
tilted_plate_slide,full,0.0545,0,0,0,0,0.00462894,0.076146,3.81164,0.000793799,3.11755e-05,0.1723,0.216576,0.0442752,0.00123505,0.000859843,0,1,4,70,40,0.0022046,0.39854,0.32662,0,0.532605,0.86655,0.286921,0.00162124,0.231959,0.0566871
tilted_plate_slide,full,0.055,0,0,0,0,0.0046656,0.0733082,3.98342,0.00256972,9.75352e-05,0.172217,0.216565,0.0443477,0.00287258,0.00118712,0,1,4,70,45,0.00224374,0.352497,0.300513,0,0.766741,2.31887,0.337245,0.00145804,0.231572,0.0684458
tilted_plate_slide,full,0.0555,0,0,0,0,0.00470222,0.0732425,3.9854,5.94474e-05,2.28265e-06,0.172204,0.216554,0.0443494,0.00117606,0.000727614,0,1,4,70,44,0.0022554,0.416391,0.345598,0,0.0889067,1.61944,0.069171,0.00119506,0.231388,0.0818466
tilted_plate_slide,full,0.056,0,0,0,0,0.00473799,0.0715577,4.16769,0.00153106,6.19155e-05,0.172124,0.216485,0.044361,0.00200182,0.00115622,0,1,4,70,47,0.00206169,0.416941,0.29273,0,0.176695,3.00977,0.0407986,0.00112502,0.230907,0.0692159
tilted_plate_slide,full,0.0565,0,0,0,0,0.00477582,0.0756475,4.22576,0.00369019,0.000141013,0.172111,0.216291,0.0441791,0.00160655,0.00109646,0,1,4,70,44,0.00206723,0.305208,0.175131,0,0.243521,1.86557,0.320908,0.00193463,0.230907,0.0713565
tilted_plate_slide,full,0.057,0,0,0,0,0.00481222,0.0727953,4.38583,0.00258397,9.80882e-05,0.172033,0.216279,0.0442463,0.000577425,0.000675564,0,1,4,70,39,0.00207183,0.72929,0.215086,0,1.13958,2.02704,0.623632,0.00195353,0.231715,0.0550908
tilted_plate_slide,full,0.0575,0,0,0,0,0.00484945,0.0744736,4.42482,0.00151419,5.78278e-05,0.172021,0.2162,0.0441784,0.000721878,0.000648496,0,1,4,70,42,0.00207642,0.433795,0.168194,0,0.205385,2.28594,0.319762,0.00193612,0.23152,0.0894324
tilted_plate_slide,full,0.058,0,0,0,0,0.00488647,0.0740408,4.65298,0.000419463,3.52132e-05,0.171946,0.216105,0.0441598,0.000462493,0.000632488,0,1,4,70,43,0.00208061,0.414944,0.17199,0,0.986817,1.17877,0.379463,0.00128299,0.231503,0.0739169
tilted_plate_slide,full,0.0585,0,0,0,0,0.00492347,0.0740038,4.65324,3.34855e-05,1.29111e-06,0.171934,0.216095,0.0441607,0.000251116,0.000592232,0,1,4,70,41,0.00208424,1.25164,0.177025,0,1.33365,1.13453,0.506194,0.00165616,0.231726,0.0411836
tilted_plate_slide,full,0.059,0,0,0,0,0.00495904,0.071133,4.80532,0.00260245,9.87959e-05,0.171861,0.216084,0.0442228,0.000524119,0.000606935,0,1,4,70,42,0.00208787,0.411684,0.179593,0,0.27791,2.90114,0.0992466,0.00133885,0.231466,0.0731627
tilted_plate_slide,full,0.0595,1,3.33324e-16,0.0364284,1.27506e-05,0.00500232,0.0865664,3.09138,0.0139338,0.000520096,0.171849,0.214946,0.0430963,0.00321201,0.00111947,0,1,4,70,44,0.0020915,0.390487,0.234931,1.27506e-05,0.117946,2.23407,0.0715112,0.00117911,0.23146,0.100797
tilted_plate_slide,full,0.06,0,0,0,0,0.00504677,0.088895,2.64069,0.002098,9.88687e-05,0.171779,0.214722,0.0429427,0.00114348,0.000773368,0,1,4,70,35,0.00209677,0.550288,0.211385,0,1.05838,0.692905,0.528591,0.00298188,0.231986,0.0767459
tilted_plate_slide,full,0.0605,0,0,0,0,0.00509215,0.0907845,2.44266,0.00170615,6.69621e-05,0.171768,0.214658,0.0428905,0.000572989,0.000676157,0,1,4,70,35,0.00210147,0.551551,0.199404,0,1.42433,0.066318,0.673917,0.00164582,0.231552,0.0233194
tilted_plate_slide,full,0.061,0,0,0,0,0.00513664,0.0889705,2.53594,0.00164394,6.53697e-05,0.1717,0.214622,0.0429212,0.00044989,0.000613455,0,1,4,70,37,0.00210554,0.150822,0.193367,0,42.4346,0.146085,42.4349,0.00436592,0.231639,0.00350616
tilted_plate_slide,full,0.0615,0,0,0,0,0.00518149,0.0897065,2.47138,0.000664876,2.6103e-05,0.171689,0.214592,0.0429033,0.000612442,0.000611697,0,1,4,70,34,0.00210925,0.239285,0.190344,0,3.22659,0.0358167,1.44399,0.00226783,0.23159,0.00247125
tilted_plate_slide,full,0.062,0,0,0,0,0.00522531,0.0876392,2.60259,0.00187265,7.29261e-05,0.171625,0.214562,0.0429374,0.000528296,0.000605558,0,1,4,70,32,0.00211271,0.145502,0.188842,0,1.59714,0.036231,1.22591,0.00238783,0.231576,0.00634513
tilted_plate_slide,full,0.0625,0,0,0,0,0.00526981,0.0890051,2.50316,0.00123468,4.82749e-05,0.171613,0.214518,0.0429052,0.000314668,0.000560092,0,1,4,70,34,0.0021159,0.146553,0.1881,0,0.991413,0.0527955,0.671645,0.00338312,0.23157,0.0107951
tilted_plate_slide,full,0.063,0,0,0,0,0.00531337,0.0871241,2.63626,0.00170409,6.72117e-05,0.171551,0.214486,0.0429343,0.000420902,0.000547246,0,1,4,70,32,0.00211865,0.690168,0.187709,0,2.09516,0.0250897,1.53413,0.0029922,0.231967,0.00334175
tilted_plate_slide,full,0.0635,0,0,0,0,0.0053575,0.0882638,2.57111,0.00103082,3.95524e-05,0.17154,0.21445,0.0429095,0.000567483,0.000564381,0,1,4,70,34,0.00212107,0.564801,0.187513,0,2.1144,0.0492876,0.255232,0.00237761,0.232688,0.00454558
tilted_plate_slide,full,0.064,0,0,0,0,0.00540087,0.0867467,2.70149,0.00137432,5.67639e-05,0.171481,0.214413,0.0429315,0.000564095,0.000613343,0,1,4,70,32,0.00212314,1.06549,0.187408,0,12.5437,0.0875145,1.16636,0.00243034,0.231734,0.00944927
tilted_plate_slide,full,0.0645,0,0,0,0,0.00544455,0.0873666,2.67656,0.000560975,2.17539e-05,0.17147,0.214389,0.0429194,0.000610317,0.000598928,0,1,4,70,32,0.00212478,1.50402,0.187337,0,0.0582364,0.0710304,0.073465,0.00220386,0.231411,0.025907
tilted_plate_slide,full,0.065,0,0,0,0,0.00548739,0.0856816,2.82752,0.00152589,6.15239e-05,0.171414,0.214357,0.0429428,0.000573573,0.000653091,0,1,4,70,32,0.0021262,0.337785,0.187314,0,1.25554,0.0734445,0.384426,0.0034478,0.231344,0.0303046
tilted_plate_slide,full,0.0655,0,0,0,0,0.0055307,0.0866034,2.80472,0.000834985,3.25994e-05,0.171403,0.214329,0.0429264,0.00228087,0.000624691,0,1,4,70,33,0.00212724,0.261672,0.196438,0,1.29465,0.0704943,0.278934,0.00239274,0.231317,0.0268396
tilted_plate_slide,full,0.066,0,0,0,0,0.00557303,0.0846644,2.97206,0.00175549,6.9095e-05,0.17135,0.214303,0.042953,0.000576482,0.000608434,0,1,4,70,32,0.00212797,0.601806,0.187278,0,0.976471,0.0789658,0.531796,0.00233406,0.231069,0.033396
tilted_plate_slide,full,0.0665,0,0,0,0,0.0056159,0.0857418,2.95929,0.000976831,3.8086e-05,0.171338,0.214273,0.0429349,0.000520569,0.000608286,0,1,4,70,34,0.0021284,0.906014,0.187271,0,0.855839,0.119807,0.446747,0.00199582,0.230573,0.0286285
tilted_plate_slide,full,0.067,0,0,0,0,0.00565791,0.0840252,3.11262,0.00155356,6.16936e-05,0.171288,0.214239,0.0429514,0.000573503,0.000594898,0,1,4,70,35,0.00212847,0.906561,0.187256,0,0.653781,0.0929757,0.490019,0.00194958,0.229799,0.0282765
tilted_plate_slide,full,0.0675,0,0,0,0,0.00570241,0.0889964,2.60759,0.00450037,0.000173744,0.171276,0.214031,0.0427551,0.000290869,0.000547066,0,1,4,70,36,0.00212824,0.577476,0.187247,0,0.694765,0.0795139,0.485611,0.0015243,0.229297,0.0268496
tilted_plate_slide,full,0.068,0,0,0,0,0.00574668,0.0885476,2.60105,0.000408496,3.85842e-05,0.171229,0.213958,0.0427291,0.000567681,0.000598088,0,1,4,70,38,0.00212819,1.26216,0.187294,0,0.38649,0.743029,0.334197,0.00108633,0.228561,0.0211154
tilted_plate_slide,full,0.0685,0,0,0,0,0.0057915,0.0896353,2.52388,0.00098332,3.85129e-05,0.171217,0.213921,0.0427041,0.000325776,0.000552704,0,1,4,70,38,0.00212826,0.222358,0.187361,0,1.03971,0.0778981,0.574896,0.00121678,0.230119,0.00315257
tilted_plate_slide,full,0.069,0,0,0,0,0.00583628,0.0895744,2.53961,7.27717e-05,1.47317e-05,0.171173,0.213861,0.0426888,0.000570111,0.000589122,0,1,4,70,37,0.00212838,0.305006,0.187432,0,0.805507,0.0743031,0.431681,0.000900132,0.228355,0.00518428
tilted_plate_slide,full,0.0695,0,0,0,0,0.00588173,0.0909021,2.45437,0.00119955,4.69382e-05,0.171161,0.213831,0.0426703,0.000571582,0.000660321,0,1,4,70,35,0.00212828,0.17325,0.18746,0,0.575976,0.406247,0.413991,0.00206902,0.228951,0.00935849
tilted_plate_slide,full,0.07,0,0,0,0,0.00592628,0.0890995,2.58707,0.00163294,6.44621e-05,0.171119,0.213807,0.0426884,0.000325224,0.000555911,0,1,4,70,37,0.00212772,0.286202,0.187437,0,0.992364,0.0832631,0.593671,0.00211889,0.230164,0.0116119
tilted_plate_slide,full,0.0705,0,0,0,0,0.00597149,0.090429,2.50836,0.00120234,4.26647e-05,0.171107,0.213774,0.0426669,0.000504153,0.000646168,0,1,4,70,38,0.00212689,0.970168,0.187416,0,0.473234,0.155141,0.346922,0.000688428,0.228197,0.0185575
tilted_plate_slide,full,0.071,0,0,0,0,0.00601632,0.0896516,2.55959,0.000706201,3.32885e-05,0.171068,0.213728,0.0426599,0.000358793,0.000556774,0,1,4,70,42,0.00212579,2.05231,0.187393,0,0.620123,0.759285,0.288373,0.000854538,0.228143,0.0251471
tilted_plate_slide,full,0.0715,0,0,0,0,0.00606208,0.0915285,2.44135,0.00169718,5.85645e-05,0.171056,0.213685,0.0426293,0.000570939,0.000583803,0,1,4,70,41,0.00212457,2.05222,0.187388,0,0.49571,0.657443,0.331919,0.000836551,0.228054,0.0253984
tilted_plate_slide,full,0.072,0,0,0,0,0.00610717,0.0901874,2.54031,0.00121556,4.98692e-05,0.171019,0.213655,0.0426357,0.000569977,0.000575372,0,1,4,70,37,0.00212314,1.86202,0.187378,0,0.470243,0.483473,0.37608,0.00107864,0.22862,0.0290098
tilted_plate_slide,full,0.0725,0,0,0,0,0.00615307,0.0917961,2.44168,0.00145373,5.2845e-05,0.171008,0.213624,0.042616,0.000564917,0.000639942,0,1,4,70,38,0.00212151,1.29732,0.187367,0,0.48991,0.880354,0.935961,0.0065278,0.227905,0.0322921
tilted_plate_slide,full,0.073,0,0,0,0,0.00619865,0.0911746,2.49466,0.000564275,2.88897e-05,0.170973,0.213584,0.0426106,0.000558746,0.000601992,0,1,4,70,37,0.00211952,1.43975,0.187331,0,0.475344,0.754894,0.60104,0.00295169,0.22782,0.0423271
tilted_plate_slide,full,0.0735,0,0,0,0,0.00624467,0.0920256,2.43784,0.00076909,2.7718e-05,0.170961,0.21356,0.0425984,0.000492488,0.000576626,0,1,4,70,37,0.00211731,1.36174,0.1873,0,0.534928,0.626383,0.365267,0.00114065,0.228811,0.0458168
tilted_plate_slide,full,0.074,0,0,0,0,0.00629022,0.0911065,2.50771,0.000834917,3.5843e-05,0.17093,0.213527,0.0425978,0.000511598,0.000576551,0,1,4,70,36,0.00211503,0.641182,0.187294,0,0.386829,0.895486,0.630473,0.00312826,0.227631,0.0340972
tilted_plate_slide,full,0.0745,0,0,0,0,0.00633652,0.092615,2.41062,0.00136266,4.87129e-05,0.170918,0.213498,0.0425803,0.000409371,0.000554277,0,1,4,84,37,0.00211254,0.426689,0.187278,0,0.45556,0.681615,0.340482,0.00102851,0.227536,0.0379356
tilted_plate_slide,full,0.075,0,0,0,0,0.00638235,0.0916508,2.48435,0.000876393,3.68511e-05,0.170888,0.213471,0.0425826,0.000571962,0.000561194,0,1,4,84,34,0.0021098,0.425395,0.187251,0,0.544628,1.26585,0.938227,0.006571,0.227429,0.0394471
tilted_plate_slide,full,0.0755,0,0,0,0,0.0064289,0.0931181,2.38881,0.00132516,4.75453e-05,0.170876,0.213444,0.0425675,0.000562603,0.000561252,0,1,4,84,36,0.00210679,0.750791,0.187214,0,0.435196,1.21122,0.941586,0.0059482,0.227308,0.0405922
tilted_plate_slide,full,0.076,0,0,0,0,0.00647535,0.092886,2.41918,0.000214752,1.70889e-05,0.170849,0.213409,0.0425595,0.000571473,0.000643249,0,1,4,84,38,0.00210358,1.37183,0.187179,0,0.331755,0.740756,0.249553,0.00109575,0.227187,0.0413731
tilted_plate_slide,full,0.0765,0,0,0,0,0.00652201,0.0933244,2.39219,0.000395405,1.4094e-05,0.170837,0.213394,0.0425563,0.000289752,0.000551583,0,1,4,84,37,0.00210011,1.01722,0.187137,0,0.54782,0.682089,0.382653,0.001267,0.228246,0.054262
tilted_plate_slide,full,0.077,0,0,0,0,0.00656822,0.0924331,2.46183,0.000810879,3.46736e-05,0.170812,0.21337,0.0425574,0.000147536,0.000513698,0,1,4,84,32,0.00209649,0.47253,0.187109,0,0.546766,1.6729,0.960528,0.00690999,0.226882,0.0377457
tilted_plate_slide,full,0.0775,0,0,0,0,0.00661517,0.0938899,2.36745,0.00131558,4.69976e-05,0.1708,0.213345,0.0425451,7.88281e-05,0.000497598,0,1,4,84,33,0.00209259,0.520448,0.187064,0,0.366382,0.977841,0.528357,0.0035618,0.22672,0.0408305
tilted_plate_slide,full,0.078,0,0,0,0,0.00666169,0.0930552,2.43119,0.000759604,3.2652e-05,0.170777,0.213323,0.0425455,4.70575e-05,0.000489768,0,1,4,84,34,0.00208846,0.420239,0.18702,0,0.592902,1.72033,0.983512,0.00713162,0.226547,0.0423413
tilted_plate_slide,full,0.0785,0,0,0,0,0.00670892,0.0944508,2.34081,0.0012592,4.50422e-05,0.170766,0.213302,0.0425365,0.000560467,0.00055429,0,1,4,84,38,0.00208412,1.54632,0.186975,0,0.571301,1.56036,0.284431,0.00114135,0.226359,0.0433437
tilted_plate_slide,full,0.079,0,0,0,0,0.00675567,0.0935132,2.41159,0.000854378,3.59225e-05,0.170745,0.213283,0.0425386,0.000569958,0.000555166,0,1,4,84,33,0.00207955,0.418192,0.186927,0,0.413505,1.83246,0.621864,0.00342364,0.226156,0.044568
tilted_plate_slide,full,0.0795,0,0,0,0,0.00680312,0.0948886,2.32259,0.00123952,4.42289e-05,0.170733,0.213264,0.0425312,0.00043087,0.000522471,0,1,4,84,35,0.00207476,0.527051,0.186878,0,0.580731,1.85678,0.956568,0.00604609,0.225913,0.0445217
tilted_plate_slide,full,0.08,0,0,0,0,0.00685014,0.0940553,2.38651,0.000766199,3.28104e-05,0.170714,0.213247,0.0425332,0.00021523,0.000500659,0,1,4,84,38,0.00206975,1.02761,0.186825,0,0.284066,0.975635,0.224276,0.0011021,0.225671,0.0458165
tilted_plate_slide,full,0.0805,0,0,0,0,0.0068978,0.0953206,2.30518,0.00113938,4.03981e-05,0.170702,0.21323,0.0425285,0.000536807,0.000546782,0,1,4,84,34,0.00206451,1.02686,0.186768,0,0.34,1.49986,0.619819,0.00342747,0.225379,0.0469166
tilted_plate_slide,full,0.081,0,0,0,0,0.00694507,0.0945403,2.36599,0.000728578,3.1794e-05,0.170685,0.213215,0.0425302,0.000339181,0.000523605,0,1,4,84,36,0.00205905,1.02609,0.186707,0,0.340276,1.24015,0.180665,0.00111032,0.225063,0.0484368
tilted_plate_slide,full,0.0815,0,0,0,0,0.00699297,0.0957996,2.2863,0.00113547,3.9463e-05,0.170673,0.2132,0.042527,0.00244064,0.000634794,0.0625,1,4,84,34,0.00205337,1.02532,0.186643,0,0.348205,0.98136,0.347951,0.00206652,0.224711,0.0498264
tilted_plate_slide,full,0.082,0,0,0,0,0.00704055,0.0951478,2.34308,0.000672404,3.14218e-05,0.170657,0.213186,0.042529,0.000417536,0.000570527,0,1,4,84,32,0.00204745,1.02456,0.186573,0,0.473019,1.94345,0.964152,0.00614535,0.224331,0.0541095
tilted_plate_slide,full,0.0825,0.300884,0.0108333,1.08333e-14,4.60728e-08,0.00708882,0.0965465,2.2652,0.0013445,3.88721e-05,0.170646,0.213174,0.0425283,0.000571569,0.000655108,0,1,4,84,32,0.00204132,1.02385,0.186497,4.60728e-08,0.34927,0.897146,0.519413,0.00381171,0.223948,0.0606769
tilted_plate_slide,full,0.083,0,0,0,0,0.00713679,0.0959705,2.32229,0.00066026,2.99984e-05,0.170632,0.213162,0.0425303,0.00236892,0.000866882,0.0666667,1,4,84,30,0.0020349,1.02321,0.210532,0,0.387134,0.866518,0.516131,0.00379888,0.22362,0.0719608
tilted_plate_slide,full,0.0835,0,0,0,0,0.00718542,0.0972696,2.2499,0.00124586,3.58178e-05,0.170621,0.21315,0.0425295,0.000401877,0.000681117,0,1,4,84,30,0.00202828,1.02263,0.186345,0,0.347441,0.857726,0.213143,0.00127507,0.223388,0.0809417
tilted_plate_slide,full,0.084,0,0,0,0,0.00723373,0.0966583,2.30951,0.000687413,3.08217e-05,0.170608,0.213138,0.0425306,0.00020095,0.000635968,0,1,4,84,30,0.00202143,1.02208,0.186275,0,0.348573,1.0776,0.480497,0.00237221,0.223383,0.0907689
tilted_plate_slide,full,0.0845,0,0,0,0,0.0072826,0.0977684,2.24843,0.00106585,3.03337e-05,0.170597,0.213126,0.0425294,0.00214803,0.000357626,0.0714286,1,4,98,28,0.00201438,0.563193,0.213152,0,0.322135,0.822333,0.279789,0.0011751,0.222565,0.0979388
tilted_plate_slide,full,0.085,0,0,0,0,0.00733115,0.097158,2.3034,0.000553035,2.75164e-05,0.170586,0.213114,0.0425281,0.000555006,0.000370919,0,1,4,98,29,0.00200713,0.460359,0.187017,0,0.497691,1.86068,0.968265,0.00621331,0.218803,0.103124
tilted_plate_slide,full,0.0855,0,0,0,0,0.00738025,0.0982329,2.24365,0.00100408,2.95889e-05,0.170575,0.213102,0.0425266,0.000278426,0.000336997,0,1,4,98,27,0.00199969,0.459494,0.186081,0,0.296907,0.786714,0.475536,0.00371207,0.214178,0.105652
tilted_plate_slide,full,0.086,0,0,0,0,0.00742904,0.0976214,2.29745,0.00057689,2.67977e-05,0.170565,0.213089,0.0425242,0.000570698,0.000361702,0,1,4,98,28,0.00199211,0.459505,0.186014,0,0.304046,0.804782,0.478757,0.00373505,0.185982,0.104882
tilted_plate_slide,full,0.0865,0,0,0,0,0.00747842,0.0988285,2.229,0.00113287,3.38431e-05,0.170554,0.213077,0.0425229,0.00256984,0.000457775,0.0769231,1,4,98,28,0.00198431,0.461425,0.185947,0,0.263099,0.318984,0.214872,0.00112188,0.181589,0.101076
tilted_plate_slide,full,0.087,0,0,0,0,0.00752752,0.0982336,2.28195,0.000553591,2.62872e-05,0.170544,0.213065,0.0425208,0.00221285,0.000508249,0,1,4,98,27,0.0019763,0.466218,0.192434,0,0.314515,0.301178,0.222451,0.00112857,0.184209,0.0926346
tilted_plate_slide,full,0.0875,0,0,0,0,0.00757716,0.0993551,2.21949,0.00106281,3.09378e-05,0.170534,0.213053,0.0425195,0.000461922,0.000398316,0,1,4,98,27,0.00196808,0.467937,0.18581,0,0.356325,0.323626,0.251334,0.00114405,0.141571,0.0473332
tilted_plate_slide,full,0.088,0,0,0,0,0.00762655,0.0988269,2.26954,0.000480154,2.48575e-05,0.170524,0.213041,0.0425173,0.000234095,0.000363759,0,1,4,98,27,0.00195964,0.551867,0.185742,0,0.293602,1.04509,0.435491,0.00200126,0.139093,0.0450195
tilted_plate_slide,full,0.0885,0.178473,0.00644704,6.44704e-15,2.73286e-08,0.00767646,0.0999001,2.21608,0.00108815,2.75775e-05,0.170513,0.213029,0.0425159,0.000570433,0.000391851,0,1,4,98,27,0.00195099,0.471101,0.185677,2.73286e-08,0.247078,0.295771,0.22899,0.00111718,0.135484,0.0415654
tilted_plate_slide,full,0.089,0.93203,0.0336674,3.36674e-14,1.42717e-07,0.00772623,0.0996153,2.2642,0.000418494,2.43957e-05,0.170503,0.213017,0.0425143,0.00213419,0.000610313,0,1,4,98,28,0.00194213,0.621397,0.185622,1.42717e-07,0.265712,0.214615,0.252565,0.00111974,0.130345,0.0393242
tilted_plate_slide,full,0.0895,0,0,0,0,0.00777653,0.100731,2.21735,0.00119395,2.41459e-05,0.170492,0.213005,0.0425133,0.000597529,0.000418461,0,1,4,98,27,0.00193305,0.456955,0.185573,0,0.392661,0.203074,0.328948,0.00172243,0.128634,0.0413921
tilted_plate_slide,full,0.09,0,0,0,0,0.0078267,0.100477,2.26253,0.000416972,2.23431e-05,0.170482,0.212993,0.042511,0.000301294,0.000374511,0,1,4,112,27,0.00192375,0.459579,0.185525,0,0.323126,0.221328,0.25601,0.00170966,0.129969,0.0420911
tilted_plate_slide,full,0.0905,0,0,0,0,0.00787737,0.101494,2.22032,0.00109695,2.09057e-05,0.170471,0.21298,0.0425087,0.000464991,0.000385623,0,1,4,112,26,0.00191425,0.463105,0.185473,0,0.300067,0.213352,0.215131,0.00170348,0.130884,0.0429643
tilted_plate_slide,full,0.091,0,0,0,0,0.0079279,0.101254,2.26327,0.000399947,2.12382e-05,0.170461,0.212967,0.0425055,0.000570804,0.000374698,0,1,4,112,25,0.00190455,0.466045,0.185416,0,0.26369,0.238997,0.210246,0.00170142,0.130916,0.0446538
tilted_plate_slide,full,0.0915,0,0,0,0,0.00797887,0.102166,2.22791,0.000996154,1.76278e-05,0.170451,0.212953,0.0425021,0.000261925,0.00036531,0,1,4,112,26,0.00189466,0.678352,0.185359,0,0.240261,0.224721,0.171862,0.00104605,0.130447,0.0449156
tilted_plate_slide,full,0.092,0,0,0,0,0.00802978,0.102063,2.26205,0.000377504,1.69687e-05,0.170441,0.212939,0.0424978,0.000695223,0.000427675,0,1,4,112,27,0.00188457,1.01152,0.1853,0,0.23314,0.231996,0.198191,0.00170199,0.132366,0.0447497
tilted_plate_slide,full,0.0925,0,0,0,0,0.00808107,0.102885,2.23326,0.000910076,1.47344e-05,0.17043,0.212924,0.0424937,0.000374446,0.000403143,0,1,4,112,27,0.00187429,0.675503,0.185239,0,0.236304,0.233769,0.202025,0.00169938,0.133214,0.0442195
tilted_plate_slide,full,0.093,0,0,0,0,0.00813235,0.10286,2.26227,0.000374299,1.44074e-05,0.17042,0.212909,0.0424886,0.000199449,0.000365077,0,1,4,112,27,0.0018638,1.02904,0.18518,0,0.214698,0.24025,0.193717,0.00169848,0.131864,0.0440635
tilted_plate_slide,full,0.0935,0,0,0,0,0.00818399,0.103643,2.23633,0.000876895,1.31309e-05,0.17041,0.212893,0.0424834,0.000604815,0.000503278,0,1,4,112,29,0.00185311,0.597766,0.185119,0,0.181625,0.261085,0.182128,0.00170026,0.129273,0.0435873
tilted_plate_slide,full,0.094,0,0,0,0,0.00823563,0.10368,2.26041,0.000375441,1.20133e-05,0.1704,0.212877,0.0424777,0.000299562,0.000415592,0,1,4,126,29,0.00184221,0.614589,0.185057,0,0.197406,0.245465,0.188047,0.00169842,0.12768,0.0416577
tilted_plate_slide,full,0.0945,0,0,0,0,0.00828757,0.104315,2.24355,0.000741041,8.72786e-06,0.170389,0.212861,0.0424718,0.000147539,0.000371972,0,1,4,126,29,0.00183112,0.629764,0.184994,0,0.185664,0.249451,0.184184,0.00170103,0.127442,0.0395837
tilted_plate_slide,full,0.095,0,0,0,0,0.00833956,0.104446,2.26134,0.000401869,9.00492e-06,0.170379,0.212845,0.0424653,0.000510637,0.000387796,0,1,4,126,28,0.00181983,0.471614,0.18493,0,0.180463,0.251234,0.183345,0.00170422,0.126534,0.0371
tilted_plate_slide,full,0.0955,0,0,0,0,0.00839181,0.105015,2.24918,0.000686471,6.45393e-06,0.170369,0.212827,0.0424584,0.000536812,0.000396716,0,1,4,126,29,0.00180834,0.475944,0.184867,0,0.177004,0.247795,0.181276,0.00170766,0.114034,0.0344223
tilted_plate_slide,full,0.096,0,0,0,0,0.00844421,0.105356,2.2549,0.000530022,4.40612e-06,0.170359,0.21281,0.0424512,0.00055069,0.00043516,0,1,4,126,33,0.00179665,0.672473,0.184802,0,0.165543,0.206648,0.109298,0.000971764,0.109412,0.031467
tilted_plate_slide,full,0.0965,0,0,0,0,0.00849676,0.105693,2.25483,0.000492745,1.31886e-06,0.170349,0.212792,0.0424438,0.000926724,0.000518919,0.0769231,1,4,140,33,0.00178473,0.620689,0.184738,0,0.200291,0.251246,0.194793,0.00170945,0.112171,0.02931
